Lpep_dropoff_datetime,lpep_pickup_datetime,Tip_amount,Fare_amount,Passenger_count,Payment_type,Tolls_amount,Trip_distance,Dropoff_longitude,Dropoff_latitude
2016-06-02 21:26:57,2016-06-02 21:08:56,1.225,17.700000000000003,1.0,1.6,0.5539999999999997,4.971,-73.91329879760742,40.758127975463864
2016-06-02 09:44:40,2016-06-02 09:33:43,0.9422222222222223,9.166666666666666,1.6666666666666667,1.5555555555555556,1.3877787807814457e-17,1.718888888888889,-73.94952562120226,40.756024254692925
2016-06-02 16:27:49,2016-06-02 16:13:52,1.0557142857142856,12.285714285714286,1.0,1.5,0.18142857142857144,2.861428571428571,-73.92237962995256,40.78828484671457
2016-06-02 02:25:03,2016-06-02 02:16:01,0.0,10.0,1.0,2.0,0.0,2.435,-73.90913009643555,40.814903259277344
2016-06-03 22:27:14,2016-06-02 22:52:14,0.0,21.5,5.0,2.0,0.0,4.76,-73.86387634277344,40.749778747558594
2016-06-02 12:51:20,2016-06-02 12:41:38,0.982,8.100000000000001,1.0,1.5,1.3877787807814457e-17,1.3769999999999998,-73.9352638244629,40.747079849243164
2016-06-02 18:57:59,2016-06-02 18:45:16,0.6808333333333333,10.416666666666666,1.5000000000000002,1.5,2.7755575615628914e-17,2.0625,-73.93450864156087,40.77419058481852
2016-06-02 07:20:16,2016-06-02 07:09:49,1.163125,9.78125,1.125,1.375,2.7755575615628914e-17,2.1156249999999996,-73.9470887184143,40.72506356239319
2016-06-02 23:18:44,2016-06-02 22:52:41,2.36,26.0,1.6250000000000002,1.375,0.6924999999999997,7.942499999999999,-73.93248748779297,40.72455835342407
2016-06-03 07:46:44,2016-06-02 07:51:46,1.96,9.0,1.0,1.0,0.0,1.6,-73.93189239501955,40.68982315063477
2016-06-02 15:07:58,2016-06-02 14:35:22,2.8025,21.625,1.25,1.5,1.9999999999999996,4.297499999999999,-73.93336296081543,40.750943183898926
2016-06-02 00:48:29,2016-06-02 00:39:47,1.0215384615384615,9.153846153846153,1.2307692307692308,1.5384615384615385,2.7755575615628914e-17,2.073846153846154,-73.93255732609676,40.72454393826998
2016-06-02 11:32:39,2016-06-02 11:08:55,2.5563636363636366,24.045454545454547,1.9090909090909092,1.1818181818181817,2.7755575615628914e-17,7.108181818181819,-73.8907505382191,40.730403900146484
2016-06-02 17:54:25,2016-06-02 17:43:22,0.9886363636363638,8.97727272727273,1.6818181818181819,1.4090909090909092,2.7755575615628914e-17,1.5940909090909092,-73.9316458268599,40.733647779984906
2016-06-03 15:05:17,2016-06-02 15:09:01,0.0,7.5,1.0,2.0,0.0,1.64,-73.98126220703125,40.68392181396485
2016-06-02 20:20:18,2016-06-02 20:05:56,1.2662499999999999,13.125,1.3125,1.5,0.34624999999999967,3.23125,-73.94382333755493,40.71453499794006
2016-06-02 05:01:49,2016-06-02 04:36:06,0.0,29.5,3.5,2.0,0.0,9.71,-73.94049072265625,40.75319862365723
2016-06-03 00:00:00,2016-06-02 07:32:49,2.93,16.75,1.5,1.5,0.0,2.6149999999999998,-73.91776275634766,40.70560836791992
2016-06-02 09:08:25,2016-06-02 08:57:37,0.813076923076923,9.192307692307693,1.3846153846153846,1.4615384615384615,2.7755575615628914e-17,1.6253846153846154,-73.94881380521335,40.76511236337515
2016-06-02 13:56:00,2016-06-02 13:47:42,0.0,7.388888888888889,1.0,2.0,1.3877787807814457e-17,1.2644444444444445,-73.91354370117188,40.77551693386501
2016-06-02 22:34:03,2016-06-02 22:25:33,0.9276470588235295,8.529411764705884,1.2941176470588236,1.5294117647058822,2.7755575615628914e-17,1.8776470588235297,-73.95386864157284,40.72613502951229
2016-06-02 07:55:48,2016-06-02 07:41:57,1.4264285714285714,11.321428571428571,1.0714285714285716,1.2857142857142856,2.7755575615628914e-17,2.3457142857142856,-73.93717520577567,40.77693911961147
2016-06-03 00:00:00,2016-06-02 14:19:43,1.115,14.75,1.0,1.5,0.0,3.025,-73.98535537719727,40.70395469665527
2016-06-03 00:05:15,2016-06-02 23:46:37,1.6266666666666665,17.361111111111114,1.1111111111111112,1.4444444444444444,1.3877787807814457e-17,4.786111111111111,-73.93937301635742,40.721311781141495
2016-06-02 19:32:36,2016-06-02 19:20:43,1.0376923076923077,10.076923076923077,1.2307692307692308,1.3846153846153846,2.7755575615628914e-17,2.039230769230769,-73.93985220102164,40.73304161658654
2016-06-02 23:38:45,2016-06-02 00:54:21,0.0,5.0,1.0,2.0,0.0,1.01,-73.9945297241211,40.68072128295898
2016-06-02 10:39:09,2016-06-02 10:09:13,2.11,24.666666666666668,1.0,1.3333333333333333,1.8466666666666662,6.4350000000000005,-73.92919921875,40.73408762613932
2016-06-02 17:03:22,2016-06-02 16:52:10,0.4291304347826086,9.500000000000002,2.130434782608696,1.608695652173913,2.7755575615628914e-17,1.793478260869565,-73.91748809814453,40.76705119920813
2016-06-02 12:05:10,2016-06-02 11:47:09,1.2855555555555556,14.222222222222223,1.2222222222222223,1.5555555555555556,1.3877787807814457e-17,3.0605555555555557,-73.93905131022134,40.75571484035916
2016-06-03 19:03:57,2016-06-02 19:13:49,0.0,7.5,5.0,2.0,0.0,0.94,-73.93544006347656,40.699073791503906
2016-06-02 15:29:16,2016-06-02 15:23:43,0.5343749999999999,5.968750000000003,1.0,1.5625,2.7755575615628914e-17,0.9456250000000002,-73.9398193359375,40.78669476509094
2016-06-02 08:34:52,2016-06-02 08:14:00,1.3092307692307692,17.692307692307693,1.4615384615384617,1.4615384615384615,0.42615384615384616,4.150769230769231,-73.90522942176231,40.742059854360726
2016-06-02 06:33:22,2016-06-02 06:26:46,0.44500000000000006,7.125,1.5,1.625,1.3877787807814457e-17,1.51125,-73.9349136352539,40.782562255859375
2016-06-02 03:32:58,2016-06-02 03:20:23,2.057142857142857,15.571428571428571,2.2857142857142856,1.2857142857142858,0.791428571428571,4.692857142857143,-73.91383470807756,40.74210466657366
2016-06-02 21:51:50,2016-06-02 21:38:16,1.3223076923076924,13.423076923076923,1.3076923076923077,1.5384615384615385,2.7755575615628914e-17,3.4246153846153846,-73.93849416879507,40.73067943866437
2016-06-02 00:15:31,2016-06-02 00:03:12,1.2454545454545454,12.136363636363637,1.8181818181818183,1.5454545454545454,2.7755575615628914e-17,3.0754545454545457,-73.92143457586116,40.71504939686168
2016-06-03 00:00:00,2016-06-02 18:28:13,0.0,13.5,1.0,2.0,0.0,2.88,-73.99282836914062,40.61609649658203
2016-06-02 01:49:33,2016-06-02 01:46:53,2.5,13.500000000000002,1.0,1.8333333333333333,0.0,0.7050000000000001,-73.9225247701009,40.72591908772786
2016-06-03 11:57:33,2016-06-02 12:05:50,0.0,10.5,1.0,2.0,0.0,2.76,-73.88046264648438,40.8720588684082
2016-06-02 18:50:18,2016-06-02 18:22:28,2.731111111111111,18.72222222222222,1.0,1.3333333333333333,0.6155555555555552,4.098888888888889,-73.91681840684679,40.75910186767578
2016-06-02 13:22:30,2016-06-02 13:14:29,0.33000000000000007,8.027777777777779,1.3888888888888888,1.7777777777777777,0.28222222222222226,1.6633333333333336,-73.92383236355252,40.78147400750054
2016-06-02 20:51:08,2016-06-02 20:44:20,0.7352,6.860000000000002,1.28,1.44,2.7755575615628914e-17,1.3424000000000003,-73.93462158203126,40.75486633300781
2016-06-02 16:00:28,2016-06-02 15:48:59,0.31052631578947365,9.894736842105264,1.1578947368421053,1.8421052631578947,1.3877787807814457e-17,1.9478947368421051,-73.92110844662315,40.75838952315481
2016-06-02 05:53:52,2016-06-02 05:44:16,0.3999999999999999,11.076923076923077,1.3846153846153846,1.5384615384615385,0.42615384615384616,2.933076923076923,-73.93647120549129,40.79973250169021
2016-06-02 10:54:25,2016-06-02 10:42:29,0.7299999999999999,10.305555555555555,1.0555555555555558,1.4444444444444444,1.3877787807814457e-17,2.0544444444444445,-73.9278564453125,40.76944202846951
2016-06-03 02:39:05,2016-06-02 03:20:43,0.83,7.0,1.0,1.0,0.0,1.42,-73.94136810302734,40.81831741333008
2016-06-02 14:14:37,2016-06-02 14:03:03,0.7223529411764705,9.970588235294118,1.2941176470588236,1.6470588235294117,2.7755575615628914e-17,2.0423529411764703,-73.9353521010455,40.78176341337316
2016-06-02 23:36:29,2016-06-02 23:33:15,0.5658823529411764,4.47058823529412,1.2941176470588236,1.4705882352941178,2.7755575615628914e-17,0.678235294117647,-73.93041229248047,40.719000199261835
2016-06-02 17:32:04,2016-06-02 17:25:54,0.9738461538461538,5.961538461538464,1.0,1.3846153846153846,2.7755575615628914e-17,0.905384615384615,-73.95033381535457,40.73606696495643
2016-06-02 10:03:40,2016-06-02 09:54:38,0.8772222222222221,8.722222222222223,1.0555555555555558,1.5,1.3877787807814457e-17,1.8566666666666665,-73.92930052015517,40.76543532477485
2016-06-02 18:11:42,2016-06-02 18:02:29,0.9873684210526317,8.05263157894737,1.6315789473684212,1.3157894736842104,1.3877787807814457e-17,1.3210526315789475,-73.94315819991263,40.7472058346397
2016-06-02 19:50:37,2016-06-02 19:40:26,0.6175862068965517,8.586206896551726,1.3448275862068966,1.6206896551724137,2.7755575615628914e-17,1.5168965517241377,-73.94419045283877,40.71961001692147
2016-06-03 00:00:00,2016-06-02 10:35:57,0.0,5.0,1.0,1.0,0.0,0.8700000000000001,-73.8360824584961,40.70563125610352
