1,2
33009.5825422927,-8743.145233368616
-25575.542669348713,382.87431053147765
8092.739883184356,-4907.35725300653
-62336.87862290484,6217.508202898792
109597.87485211698,38961.24619791816
-9893.691210175471,-2194.9464858064243
20716.233760422434,-6992.197472372256
-37655.018108254786,2305.6653194213422
42091.84989052234,-9859.788612060134
35132.63217373302,51804.97236193901
747.8817599091831,-2923.713923354623
-70414.99460507509,7503.414116973395
-16978.558608131334,-451.5401956288189
15449.538932672527,-6216.106336394512
71826.28148041443,45954.73348448442
27554.28753030098,-8021.926222433584
-49790.15818924936,4914.948168712826
11769.6954777479,36323.048002864314
-28607.099081591325,864.378951186621
-4427.065625632011,-3135.000076411403
38965.32179397277,-10110.718180412427
-34797.7221509606,1991.8696220364652
26070.289482247408,16535.769134556296
46249.424236335275,-10847.691984264196
23645.517852364614,-7499.496914582014
-3267.880451360087,54953.383604612034
-21678.398581921836,571.3616840439305
11167.575296027613,-5520.448045891098
-14053.575130092886,-1167.9960964603167
92036.03649668925,42438.265592090866
3482.9587546794064,-4526.348876779849
-31771.531344467483,1806.3061050499095
-41448.73632205925,2750.847239845853
-56771.95464486455,5474.346334229676
35250.56943798978,-9295.075370577531
-73303.87157506235,8123.816386707158
34803.87908974671,4451.377887531211
-65087.11795322307,6386.587256458093
56258.91278834187,48264.88712009783
19541.28699194856,-6153.481181913568
-7223.555945881541,-2697.0606718357385
30403.269109835284,-8805.648224984996
5888.196963008987,-4658.519127082285
-44863.26760937231,3429.35759918299
-19766.825834394247,-509.8236273128106
10645.70085074667,54173.52541448656
-2982.270142679409,-3227.1734926411436
44380.7457620962,-11208.690660000144
13748.80317551728,-6152.209676112597
-23916.464128042666,33.46996419713108
16961.875698634318,-6538.310505540182
25214.603280301108,-7825.105503570775
18205.958675109992,27417.394900081836
-11955.234312302053,-1823.0189061290391
101202.51356232644,41355.33797016352
-67789.1564261569,6939.673950658084
36629.73965751689,-9648.128564197114
-30071.32465920381,875.8834751390244
-1333.0644296291523,-2992.711945355778
38901.812904373044,-1218.803290894866
42237.85333536069,49516.12012230792
41099.71135068715,-10684.16593517544
-59630.17011334207,6538.875621407099
22405.51605319633,-7567.771459450733
29292.97625970753,-8597.574201563717
-53613.306707318494,5008.195834951939
1934.4297696136398,-4259.913169847213
30412.48261675257,10527.61400327207
31190.84574460442,-8949.60325214681
86740.41377200617,42562.96646710669
9317.0238917619,-4562.961464981237
18308.001839602402,-6656.14241824922
13119.43459807632,-4731.654022628963
-33558.767311641874,1955.7464085588429
42534.69437232973,-10516.925255383952
79417.50292039823,44780.85808456159
-27176.979000594878,1028.1050972619469
-8847.123694831109,-2273.8730036475954
-39964.49677105448,2547.7587329151506
-71783.11757027777,8232.130520888024
118.01079371689674,-3837.9141243248077
-20912.52477432408,-143.4986103287885
-8687.401440896929,16250.20012575701
26614.69918735551,-7572.034287482424
-47719.47326799023,3714.3295419116835
-14887.934572773309,-1474.8838734915087
49581.127438588315,49636.23411207473
-5843.494807803379,-2604.0599610350328
30218.132847060944,50915.7723717417
4414.37142340395,-2962.381611282775
37507.095591587895,-9296.594498652004
34261.57551299932,-9263.374693907374
9832.6832286367,-5185.981020674328
40110.16237570318,-10469.0268200956
-22159.245095156344,-48.828825116779164
32211.986669645426,-8950.667818630985
