1,2,attribute
-0.11393524578398928,-0.6184082292348267,Lpep_dropoff_datetime
-0.22184856252506432,-0.6120525107634305,lpep_pickup_datetime
0.11570732003519145,0.48508005275665433,Tip_amount
-0.1345592828707671,0.4168182853759843,Fare_amount
0.4624430221573541,-0.5020348799178732,Passenger_count
0.44264109257389406,0.3853673848482514,Payment_type
-0.5286936838964522,0.3268767511580692,Tolls_amount
-0.162029771449777,0.2670605525397447,Trip_distance
0.6364932986035887,-0.02862513688970081,Dropoff_longitude
-0.49621818684397845,-0.12008226987287252,Dropoff_latitude
