Trip_distance,Dropoff_longitude,Fare_amount,Tolls_amount,lpep_pickup_datetime
1.2725974025974025,-73.93558115773386,6.918181818181825,-1.9428902930940242e-16,2016-06-02 11:52:56
1.3551851851851848,-73.9312375386556,6.462962962962963,-1.249000902703301e-16,2016-06-02 06:58:27
0.9211111111111115,-73.93985409206816,5.902777777777784,0.1111111111111111,2016-06-02 09:59:07
4.817368421052631,-73.93738100821511,18.535087719298247,-1.3877787807814454e-16,2016-06-02 20:23:11
1.52,-73.95464324951173,8.0,0.0,2016-06-02 14:14:43
1.9666666666666668,-73.85217030843098,9.333333333333334,0.0,2016-06-02 23:13:53
2.32,-73.96175384521484,15.5,0.0,2016-06-02 08:44:15
1.17264367816092,-73.9376404860924,7.27011494252874,-2.220446049250313e-16,2016-06-02 22:31:15
11.989,-73.86046981811523,34.85,0.5539999999999999,2016-06-02 04:43:24
5.003142857142857,-73.93607025146484,19.1,0.31657142857142834,2016-06-02 07:21:36
8.0952,-73.9395849609375,31.320000000000004,1.1348000000000005,2016-06-02 18:45:35
2.8513235294117645,-73.94936090357163,12.963235294117649,0.2817647058823526,2016-06-02 09:01:45
10.304666666666668,-73.9314208984375,43.43333333333334,0.9079999999999996,2016-06-02 17:07:32
2.42,-73.99040222167969,14.5,0.0,2016-06-02 12:22:49
9.453157894736844,-73.90944711785569,41.842105263157904,1.3877787807814454e-17,2016-06-02 16:17:09
7.1979999999999995,-73.9234806060791,30.4,0.277,2016-06-02 15:20:32
1.5630399999999998,-73.93163806152344,7.48,-2.7755575615628914e-16,2016-06-02 22:54:07
1.4175000000000002,-73.93786702837262,8.750000000000004,0.19785714285714287,2016-06-02 05:56:35
9.07,-73.91378402709961,29.0,2.77,2016-06-02 05:56:43
2.0394949494949497,-73.94069062820589,9.439393939393938,0.05595959595959577,2016-06-02 21:06:58
1.1271287128712877,-73.93288519830988,6.4702970297029685,-2.498001805406602e-16,2016-06-02 23:17:42
3.9479069767441866,-73.96163354918015,17.476744186046506,0.2576744186046511,2016-06-02 08:28:05
6.544615384615384,-73.9315100449782,31.000000000000004,0.6392307692307687,2016-06-02 17:48:24
5.387111111111111,-73.94492831759983,21.311111111111114,0.12311111111111113,2016-06-02 08:02:34
1.7353012048192766,-73.9360850690359,9.879518072289155,-2.0816681711721683e-16,2016-06-02 16:39:07
6.3450000000000015,-73.94997310638428,25.41666666666667,0.23083333333333336,2016-06-02 14:06:05
2.60448275862069,-73.93705653048109,11.93103448275862,-2.220446049250313e-16,2016-06-02 19:27:24
3.6829310344827584,-73.942843864704,17.25,0.09551724137931032,2016-06-02 18:47:33
2.803333333333333,-73.92103068033855,10.666666666666666,0.0,2016-06-02 02:29:01
1.2853030303030304,-73.92502270322858,6.5833333333333375,-1.8041124150158796e-16,2016-06-02 00:42:21
2.6375,-73.93358421325685,13.875,0.0,2016-06-02 18:20:29
